confidence,name_similarity,match_type,ls_product_id,ls_name,ls_sku,brand,ls_current_type_id,our_category,our_sku,our_name
REVIEW,0.54,sku_match,d94f08b8-7258-4712-9a0b-0de1cc7402ff,Riding/Pig Whi; (A-WLE-65-5122-BL-BLU-39),A-WLE-65-5122-BL-BLU-39,,,Livestock,A-WLE-65-5122-BL-BLU-39,Riding/Pig Whi;
REVIEW,0.59,barcode_match,85c64325-7c50-420b-ad44-93ff8ede4915,Wizard Pig (A-AUR-33531),A-AUR-33531,,,Original Palm Pals,A-AUR-33531,Wizard Pig
REVIEW,0.57,sku_match,1c777d51-46ba-413d-a5ae-ea5a235c9e36,Brazilian Bull Rope (A-SBI-10-96R-NAT-RIGHT-9/9),A-SBI-10-96R-NAT-RIGHT-9/9,,,Rodeo Equipment - Bull Rope,A-SBI-10-96R-NAT-RIGHT-9/9,Brazilian Bull Rope
REVIEW,0.54,sku_match,b42a25c8-af07-4bfd-b20c-e876959c91f4,Bull Rope Left (A-SBI-10-03L-NAT-LEFT),A-SBI-10-03L-NAT-LEFT,,,Rodeo Equipment - Rope,A-SBI-10-03L-NAT-LEFT,Bull Rope Left
REVIEW,0.55,sku_match,e002165c-5bcf-4289-b4ee-4d4e4f25d65d,Bull Rope Right (A-SBI-10-28R-NAT-BABY9),A-SBI-10-28R-NAT-BABY9,,,Rodeo Gear - Rope,A-SBI-10-28R-NAT-BABY9,Bull Rope Right
REVIEW,0.53,barcode_match,596b0b60-b7b2-4100-9381-151c5c9b894c,Chestnut (K-AUR-16486),K-AUR-16486,,,Toys,A-AUR-16486,Chestnut
REVIEW,0.36,barcode_match,2baa712e-78d6-486f-a30a-7438909ff525,Lady (K-AUR-31381),K-AUR-31381,,,Toys,A-AUR-31381,Lady
REVIEW,0.54,sku_match,18b080f7-296f-469b-bb3b-9b2bcef55baa,ShutzClipper Blades (A-AND-R400-19-Blades/Cordless),A-AND-R400-19-Blades/Cordless,American Darling,,Clipper,A-AND-R400-19-Blades/Cordless,ShutzClipper Blades
REVIEW,0.58,sku_match,0675cdda-8d26-4c51-b66a-8ffeff0db301,3D Logo 2.0 Hood (K-ARI-10043881-NAV-S),K-ARI-10043881-NAV-S,Ariat,,Apparel - Hoodie,K-ARI-10043881-NAV-S,3D Logo 2.0 Hood
REVIEW,0.58,sku_match,7ab3e6b7-0923-49d3-b5f4-f5e336aa9094,3D Logo 2.0 Hoodie (K-ARI-10043381-NAV-M/10),K-ARI-10043381-NAV-M/10,Ariat,,Apparel - Hoodie,K-ARI-10043381-NAV-M/10,3D Logo 2.0 Hoodie
REVIEW,0.54,sku_match,11c7b6d0-89bf-4d4e-b737-9d21679a71ec,Ariat 2.0 Hood (K-ARI-10054597-STR-XL),K-ARI-10054597-STR-XL,Ariat,,Apparel - Hoodie,K-ARI-10054597-STR-XL,Ariat 2.0 Hood
REVIEW,0.5,sku_match,043aa2fd-607a-4473-8d5b-3c16dc3531f5,Booted Logo Hoodie (W-ARI-10062734-BLA-3X),W-ARI-10062734-BLA-XXL,Ariat,,Apparel - Hoodie,W-ARI-10062734-BLA-XXL,Boot Logo Hood
REVIEW,0.59,sku_match,e0c8cc69-b380-4a3f-b5d5-71ddcc2e43a5,Steer Stitch Hood (W-ARI-10051999-BLA-3X),W-ARI-10051999-BLA-3X,Ariat,,Apparel - Hoodie,W-ARI-10051999-BLA-3X,Steer Stitch Hood
REVIEW,0.57,sku_match,16f367a6-ca63-4f35-9f69-7c0fd402b304,Ariat Youth Shirt (K-ARI-10042235-BLA-M/10),K-ARI-10042235-BLA-M/10,Ariat,,Apparel - Shirt,K-ARI-10042235-BLA-M/10,Ariat Youth Shirt
REVIEW,0.57,sku_match,c249f48c-c10f-4b58-9b58-7a71e3d885b6,Foundation Logo 1/2 Zip Sweatshirt (W-ARI-10063144-BLA-2X),W-ARI-10063144-BLA-3X,Ariat,,Apparel - Sweatshirt,W-ARI-10063144-BLA-3X,Logo 1/2 Zip Sweatshirt
REVIEW,0.57,sku_match,2465a733-588f-42b7-90b6-71730c118581,Foundation Logo 1/2 Zip Sweatshirt (W-ARI-10063144-BLA-2X),W-ARI-10063144-BLA-2X,Ariat,,Apparel - Sweatshirt,W-ARI-10063144-BLA-2X,Logo 1/2 Zip Sweatshirt
REVIEW,0.58,sku_match,c6c35692-4add-4dab-9e94-8d4ae2ea5ba2,Logo 1/2 Zip Sweatshirt (W-ARI-10064012-HEA-XS),W-ARI-10064012-HEA-3X,Ariat,,Apparel - Sweatshirt,W-ARI-10064012-HEA-3X,LOGO 1/2 ZP SWTSHRT
REVIEW,0.58,sku_match,33bfd370-6992-46be-b269-a504c1608f12,Logo 1/2 Zip Sweatshirt (W-ARI-10064012-HEA-XS),W-ARI-10064012-HEA-XXL,Ariat,,Apparel - Sweatshirt,W-ARI-10064012-HEA-XXL,LOGO 1/2 ZP SWTSHRT
REVIEW,0.58,sku_match,1c0629b8-4f16-43d3-b1ac-a60d884347b5,Logo 1/2 Zip Sweatshirt (W-ARI-10064012-HEA-XS),W-ARI-10064012-HEA-2X,Ariat,,Apparel - Sweatshirt,W-ARI-10064012-HEA-2X,LOGO 1/2 ZP SWTSHRT
REVIEW,0.38,sku_match,ed85aeac-7626-4f38-88cc-f7202723d025,Sienna 1/2 Zip Sweatshirt (W-ARI-10065960-MAR-XS),W-ARI-10065960-MAR-2X,Ariat,,Apparel - Sweatshirt,W-ARI-10065960-MAR-2X,Ariat Women's Sweatshirt
REVIEW,0.57,sku_match,af0dae8c-4eb4-4ba0-b1b3-934fa486d4de,Heartland SS Tee (W-ARI-10046317-DEE-1X),W-ARI-10046317-DEE-1X,Ariat,,Apparel - T-Shirt,W-ARI-10046317-DEE-1X,Heartland SS Tee
REVIEW,0.57,sku_match,5b5acd28-9673-4c41-b059-f1222857581d,Rebar Cottonstrong American Outdr SS Tee (M-ARI-10043828-HEA-XXL-TALL) [M-ARI-10043828-HEA-XXL-TALL],M-ARI-10043828-HEA-XXL-TALL,Ariat,,Apparel - T-Shirt,M-ARI-10043828-HEA-XXL-TALL,Rebar Cottonstrong American Outdr SS Tee
REVIEW,0.53,sku_match,28580931-b9e9-4bb2-96a7-82d65fcad650,Wanted SS Tee (W-ARI-10041307-WIL-S),W-ARI-10041307-WIL-M,Ariat,,Apparel - T-Shirt,W-ARI-10041307-WIL-M,Wanted SS Tee
REVIEW,0.53,sku_match,0b296da3-9907-4115-98dd-8a7dbc8d423a,Wanted SS Tee (W-ARI-10041307-WIL-S),W-ARI-10041307-WIL-S,Ariat,,Apparel - T-Shirt,W-ARI-10041307-WIL-S,Wanted SS Tee
REVIEW,0.5,sku_match,1b66df57-9008-474a-a2d8-d47f5eece13c,Ariat Kirby Pro Shirt (W-ARI-10058835-PEA-2X),W-ARI-10058835-PEA-1X,Ariat,,Apparel - Western Shirt,W-ARI-10058835-PEA-1X,Kirby Pro Shirt
REVIEW,0.5,sku_match,5df2567a-93cd-4a8e-bff8-864bb8040c24,Ariat Kirby Pro Shirt (W-ARI-10058835-PEA-2X),W-ARI-10058835-PEA-3X,Ariat,,Apparel - Western Shirt,W-ARI-10058835-PEA-3X,Kirby Pro Shirt
REVIEW,0.59,sku_match,fd809d1b-c043-428b-b290-924b31b51ae9,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-M,Ariat,,Apparel - Western Shirt,W-ARI-10073655-BOO-M,Homestyle LS Shirt
REVIEW,0.59,sku_match,28fb289a-d03f-4300-b1ea-70ebcbc2a18a,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-S,Ariat,,Apparel - Western Shirt,W-ARI-10073655-BOO-S,Homestyle LS Shirt
REVIEW,0.59,sku_match,a92d9590-bbbe-437b-a6dc-8ff82d4bc441,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-XL,Ariat,,Apparel - Western Shirt,W-ARI-10073655-BOO-XL,Homestyle LS Shirt
REVIEW,0.59,sku_match,2889842f-18b2-4ac7-b016-6732eaa07889,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-XS,Ariat,,Apparel - Western Shirt,W-ARI-10073655-BOO-XS,Homestyle LS Shirt
REVIEW,0.59,sku_match,dcb2503d-9bd4-4ba7-8995-4cb698730a60,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-XXL,Ariat,,Apparel - Western Shirt,W-ARI-10073655-BOO-XXL,Homestyle LS Shirt
REVIEW,0.59,sku_match,b040eb2e-0078-4e1c-8a78-a3d40a1f472c,Homestyle LS Shirt (W-ARI-10073655-BOO-XXL),W-ARI-10073655-BOO-L,Ariat,,Apparel - Western Shirt,W-ARI-10073655-BOO-L,Homestyle LS Shirt
REVIEW,0.59,sku_match,6f08ce96-d455-4992-b300-3bdd6ff96724,Selene Driving Moc (W-ARI-10061291-CHE-7-B),W-ARI-10061291-CHE-7-B,Ariat,,Footwear - Loafers,W-ARI-10061291-CHE-7-B,Selene Driving Moc
REVIEW,0.59,sku_match,ff403725-115e-447c-ad62-0a2ddb26251f,Selene Driving Moc (W-ARI-10061291-CHE-7-B),W-ARI-10061291-CHE-6.5-B,Ariat,,Footwear - Loafers,W-ARI-10061291-CHE-6.5-B,Selene Driving Moc
REVIEW,0.59,sku_match,e021d3da-fb14-4f56-b755-8ef8eb6a77ee,Selene Driving Moc (W-ARI-10061292-HOT-7-B),W-ARI-10061292-HOT-7-B,Ariat,,Footwear - Moccasins,W-ARI-10061292-HOT-7-B,Selene Driving Moc
REVIEW,0.21,sku_match,95addb2a-a3f8-4a9d-a882-a58142e20e17,WMS SKYLAR BRN FLRL EMBS (W-ARI-10061258-BRO-6.5-M),W-ARI-10061258-BRO-7-B,Ariat,,Footwear - Shoes,W-ARI-10061258-BRO-7-B,Skylar
REVIEW,0.31,sku_match,fe82f114-a39a-44eb-8ee7-5440f0c0a3fb,Skylar (W-ARI-10061133-GRA-6.5-B),W-ARI-10061133-GRA-6.5-B,Ariat,,Footwear - Sneakers,W-ARI-10061133-GRA-6.5-B,Skylar
REVIEW,0.45,sku_match,3590490b-f34e-454e-bb2b-4f928cd988e8,WMS SKYLAR BRN FLRL EMBS (W-ARI-10061258-BRO-6.5-M),W-ARI-10061258-BRO-10-B,Ariat,,Footwear - Sneakers,W-ARI-10061258-BRO-10-B,Skylar 10061258
REVIEW,0.21,sku_match,c78212a4-977b-4f45-ac62-5412a124aef1,WMS SKYLAR BRN FLRL EMBS (W-ARI-10061258-BRO-6.5-M),W-ARI-10061258-BRO-6.5-M,Ariat,,Footwear - Sneakers,W-ARI-10061258-BRO-6.5-M,Skylar
REVIEW,0.2,sku_match,6bad3ce5-8c02-4f0b-8825-266094ebda80,Women's Fuse (W-ARI-10050877-MID-8-B),W-ARI-10050877-MID-7.5-B,Ariat,,Footwear - Sneakers,W-ARI-10050877-MID-7.5-B,Fuse
REVIEW,0.2,sku_match,7b7da817-2c64-4080-b4db-5ad2d993f6ad,Women's Fuse (W-ARI-10050877-MID-8-B),W-ARI-10050877-MID-6.5-B,Ariat,,Footwear - Sneakers,W-ARI-10050877-MID-6.5-B,Fuse
REVIEW,0.2,sku_match,a0089cb8-7c6c-475b-b4cf-bdc394800dbd,Women's Fuse (W-ARI-10050877-MID-8-B),W-ARI-10050877-MID-6-B,Ariat,,Footwear - Sneakers,W-ARI-10050877-MID-6-B,Fuse
REVIEW,0.49,sku_match,e32a60f7-64a9-45a7-91c6-1b2a6668276e,Women's Fuse (W-ARI-10050877-MID-8-B),W-ARI-10050877-MID-9.5-B,Ariat,,Footwear - Sneakers,W-ARI-10050877-MID-9.5-B,Women's Fuse
REVIEW,0.2,sku_match,97cd14bc-e9dc-4334-86ad-b5bbf96a98b1,Women's Fuse (W-ARI-10050877-MID-8-B),W-ARI-10050877-MID-8-B,Ariat,,Footwear - Sneakers,W-ARI-10050877-MID-8-B,Fuse
REVIEW,0.2,sku_match,9ac19e83-e290-4a73-b6d0-a078ad4dc8a4,Women's Fuse (W-ARI-10050877-MID-8-B),W-ARI-10050877-MID-9-B,Ariat,,Footwear - Sneakers,W-ARI-10050877-MID-9-B,Fuse
REVIEW,0.2,sku_match,96064ab0-8cf8-472d-8c38-26c5694e023d,Women's Fuse (W-ARI-10050877-MID-8-B),W-ARI-10050877-MID-10-B,Ariat,,Footwear - Sneakers,W-ARI-10050877-MID-10-B,Fuse
REVIEW,0.58,sku_match,62696c54-20bf-4671-8a6f-0cb0cbb7a7cd,Ariat Baseball Hat (A-ARI-A300032004-RED-US),A-ARI-A300032004-RED-US,Ariat,,Hats - ball,A-ARI-A300032004-RED-US,Ariat Baseball Hat
REVIEW,0.43,sku_match,f55cfea4-8a7d-47c3-82a1-2d64a0034d1b,Ariat Mens Cap Snap Back Red Patch Black (A-ARI-A300094401),A-ARI-A300094401,Ariat,,M&F,A-ARI-A300094401,Ariat A300094401
REVIEW,0.55,sku_match,76d63653-99e0-415e-911f-22faa4915984,Melbourne Hat (A-BHH-0453BL-BLA-S),A-BHH-0453BL-BLA-XL,Bullhide,,Hats - Leather,A-BHH-0453BL-BLA-XL,Melbourne Hat
REVIEW,0.55,sku_match,2bcea474-55e8-4d13-bbce-3574e291196d,Melbourne Hat (A-BHH-0453BL-BLA-S),A-BHH-0453BL-BLA-S,Bullhide,,Hats - Leather,A-BHH-0453BL-BLA-S,Melbourne Hat
REVIEW,0.55,sku_match,ce2511c2-e94a-4ea5-a899-e143e6e47b78,Melbourne Hat (A-BHH-0453BL-BLA-S),A-BHH-0453BL-BLA-M,Bullhide,,Hats - Leather,A-BHH-0453BL-BLA-M,Melbourne Hat
REVIEW,0.55,sku_match,bbbe0307-80d9-468a-851f-84d7b1a56d93,Melbourne Hat (A-BHH-0453BL-BLA-S),A-BHH-0453BL-BLA-L,Bullhide,,Hats - Leather,A-BHH-0453BL-BLA-L,Melbourne Hat
REVIEW,0.6,sku_match,f37005e4-e230-4442-9412-5d68a4a534ba,Super Duty Hat (A-BHH-2949-7-5/8),A-BHH-2949-6-3/4,Bullhide,,Hats - Straw,A-BHH-2949-6-3/4,Super Duty Hat
REVIEW,0.6,sku_match,4c580247-9478-464d-8f38-10207f3c24e8,Super Duty Hat (A-BHH-2949-7-5/8),A-BHH-2949-7-5/8,Bullhide,,Hats - Straw,A-BHH-2949-7-5/8,Super Duty Hat
REVIEW,0.6,sku_match,236642e9-2843-4757-aee9-2e8e9b2d7f3b,Super Duty Hat (A-BHH-2949-7-5/8),A-BHH-2949-7-1/2,Bullhide,,Hats - Straw,A-BHH-2949-7-1/2,Super Duty Hat
REVIEW,0.6,sku_match,a6e2bef8-998f-4bf0-b079-46b8b8b1fad2,Super Duty Hat (A-BHH-2949-7-5/8),A-BHH-2949,Bullhide,,Hats - Straw,A-BHH-2949,Super Duty Hat
REVIEW,0.48,sku_match,821c380c-a36a-4c2d-9ca6-c6d506387c32,Super Duty Hat (A-BHH-2949-7-5/8),A-BHH-2949-7-1/4,Bullhide,,Hats - Straw,A-BHH-2949-7-1/4,Super Duty 50X (Jute) Hat
REVIEW,0.6,sku_match,a9fff958-c561-4bc9-8d2f-db7f567c18e3,Super Duty Hat (A-BHH-2949-7-5/8),A-BHH-2949-7-1/8,Bullhide,,Hats - Straw,A-BHH-2949-7-1/8,Super Duty Hat
REVIEW,0.6,sku_match,24c75a52-3db5-4a4e-b9d5-82a98a0775e3,Super Duty Hat (A-BHH-2949-7-5/8),A-BHH-2949-7,Bullhide,,Hats - Straw,A-BHH-2949-7,Super Duty Hat
REVIEW,0.6,sku_match,6689c0e3-1770-47bf-967f-c8f47754a5c5,Super Duty Hat (A-BHH-2949-7-5/8),A-BHH-2949-6-7/8,Bullhide,,Hats - Straw,A-BHH-2949-6-7/8,Super Duty Hat
REVIEW,0.54,sku_match,3974c342-5b08-4337-9320-5dc4fc6ea3c9,Life With You 4X (A-BHH-0870CR-CAR) CARMINE,A-BHH-0870CR-CAR-S,Bullhide,,Hats - Wool,A-BHH-0870CR-CAR-S,Life With You 4X
REVIEW,0.54,sku_match,80360e97-2c5a-4140-a94a-67ddf7832f2b,Life With You 4X (A-BHH-0870CR-CAR) CARMINE,A-BHH-0870CR-CAR-XL,Bullhide,,Hats - Wool,A-BHH-0870CR-CAR-XL,Life With You 4X
REVIEW,0.54,sku_match,de4a0668-8bb5-4159-9b36-29b95e2a1d7d,Life With You 4X (A-BHH-0870CR-CAR) CARMINE,A-BHH-0870CR-CAR-M,Bullhide,,Hats - Wool,A-BHH-0870CR-CAR-M,Life With You 4X
REVIEW,0.52,sku_match,727e2bef-2398-4375-b8f3-98cfee6acfea,Life With You 4X (A-BHH-0870LI-LIL-S),A-GEN-0870LI-LIL-L,Bullhide,,Hats - Wool,A-GEN-0870LI-LIL-L,Life With You
REVIEW,0.6,sku_match,78d8a957-a179-49e2-ac6b-d6099f2dd151,On Purpose Hat (A-BHH-8006-BLA-S),A-BHH-8006-BLA-L,Bullhide,,Hats - Wool,A-BHH-8006-BLA-L,On Purpose Hat
REVIEW,0.6,sku_match,5d75f6c0-e9d5-4976-8d76-8612b2037c7f,On Purpose Hat (A-BHH-8006-BLA-S),A-BHH-8006-BLA-M,Bullhide,,Hats - Wool,A-BHH-8006-BLA-M,On Purpose Hat
REVIEW,0.6,sku_match,25e5a820-bddb-46a4-a078-4babd15bfd74,On Purpose Hat (A-BHH-8006-BLA-S),A-BHH-8006-BLA-XL,Bullhide,,Hats - Wool,A-BHH-8006-BLA-XL,On Purpose Hat
REVIEW,0.47,sku_match,1c112e7c-a92e-44d0-92f3-10bea2719048,On Purpose Hat (A-BHH-8006-BLA-S),A-BHH-8006-BLA-S,Bullhide,,Hats - Wool,A-BHH-8006-BLA-S,On Purpose
REVIEW,0.59,barcode_match,0bf10c9d-2727-44de-82c6-2ed766039131,Cinch Modern Fit Shirt (M-MIN-MTW1347051-WHT-WHI-XXL),M-MIN-MTW1347051-WHT-WHI-XXL,Cinch,,Apparel - Shirt,M-MIN-MTW1347051-WHI-XXL,Cinch Modern Fit Shirt
REVIEW,0.46,sku_match,ca15be27-f183-405f-af72-37fd83c22bbe,Cinch Shirt (M-MIN-MTW1105881-BRO-XS),M-MIN-MTW1105881-BRO-XS,Cinch,,Apparel - Shirt,M-MIN-MTW1105881-BRO-XS,Cinch Shirt
REVIEW,0.53,sku_match,4ec45d11-9890-49a0-bb12-c5666fd25e0a,Pullover Knit Button Up (W-CTU-ET0055-BLU-XL),W-CTU-ET0055-BLU-XS,Cowgirl Tuff,,Apparel - Shirt,W-CTU-ET0055-BLU-XS,Knit Pullover Button Up
REVIEW,0.58,sku_match,85077061-d1d7-42b7-92aa-ec036b51cc8d,3/4 Sleeve Graphic Tee (W-CTU-C16-ES0035-SPC-XL-HC-XL),W-CTU-C16-ES0035-SPC-XL-HC-XL,Cowgirl Tuff,,Apparel - T-Shirt,W-CTU-C16-ES0035-SPC-XL-HC-XL,3/4 Sleeve Graphic Tee
REVIEW,0.52,sku_match,8b48e62c-0b9a-464c-80c3-6365f7385027,3/4 Sleeve T-Shirt (W-CTU-C16-ES0035-SPC-XX-HC-XXL),W-CTU-C16-ES0035-SPC-XX-HC-XXL,Cowgirl Tuff,,Apparel - T-Shirt,W-CTU-C16-ES0035-SPC-XX-HC-XXL,3/4 Sleeve T-Shirt
REVIEW,0.41,sku_match,83b03f4d-27b9-47bb-87ba-dace059f8549,Graphic Tee (W-CTU-C16-ES0035-SPC-1S-GRA-S),W-CTU-C16-ES0035-SPC-1S-GRA-S,Cowgirl Tuff,,Apparel - T-shirt,W-CTU-C16-ES0035-SPC-1S-GRA-S,Graphic Tee
REVIEW,0.41,sku_match,0c55eb7e-a460-4761-9eff-dc53af8aa037,Colorado Hat [A-HBR-RWCORO-90420766-BLA-6-3/4],A-HBR-RWCORO-90420766-BLA-6-3/4,Hooey,,Apparel - Hat,A-HBR-RWCORO-90420766-BLA-6-3/4,Colorado Hat
REVIEW,0.41,sku_match,cd471907-21fb-4623-a415-75d380ad233d,Colorado Hat (A-HBR-RWCORO-90420776-BLA-7-3/4),A-HBR-RWCORO-90420776-BLA-7-3/4,Hooey,,Hat - Felt,A-HBR-RWCORO-90420776-BLA-7-3/4,Colorado Hat
REVIEW,0.48,sku_match,4471004c-4c4f-46a8-88f6-e7cdf0d9db3b,Barbed Wire Hat (A-HBR-RSBRWR-30428166-NAT-634),A-HBR-RSBRWR-30428166-NAT-634,Hooey,,Hat - Straw,A-HBR-RSBRWR-30428166-NAT-634,Barbed Wire Hat
REVIEW,0.5,sku_match,83bfc846-8552-4ac8-b820-5bc77c165f1d,Justin Jr Rodeo Wallet (K-BHS-2122481W6-BRO),A-BHS-2122481W6-BRO,Justin,,Accessories - Wallet,A-BHS-2122481W6-BRO,Jr. Rodeo Wallet
REVIEW,0.56,sku_match,291de077-d599-4434-b33d-7615d8e86bb5,Twister Hat T7101001 [A-MFW-T171001-7.125-BLA-7-1/8],A-MFW-T171001-7.125-BLA-7-1/8,M&F Western Products,,Accessories - Hats,A-MFW-T171001-7.125-BLA-7-1/8,Twister Hat T7101001
REVIEW,0.42,sku_match,54ec6f8e-d089-4518-9308-35e8573d6ae1,Alamo Hat (A-MFW-D53102-NAT-7-1/2),A-MFW-D53102-NAT-7,M&F Western Products,,Hat - Straw,A-MFW-D53102-NAT-7,Alamo Hat
REVIEW,0.42,sku_match,08328f0c-11a8-445e-b99f-35a03c84a13c,Alamo Hat (A-MFW-D53102-NAT-7-1/2),A-MFW-D53102-NAT-7-1/2,M&F Western Products,,Hat - Straw,A-MFW-D53102-NAT-7-1/2,Alamo Hat
REVIEW,0.49,sku_match,0e3c4637-9507-4126-95fd-2c9ab56dc12b,Alamo Hats (A-MFW-D36202-NAT-L),A-MFW-D36202-NAT-L,M&F Western Products,,Hat - Straw,A-MFW-D36202-NAT-L,Alamo Hats
REVIEW,0.45,barcode_match,c3bc4cc8-3580-4654-8ac4-96edd752f64a,Twister Hat (A-MFW-T71270-7.375-7-3/8),A-MFW-T71270-7.375-7-3/8,M&F Western Products,,Hats - Straw,A-MFW-T71270-7.375-7-3/8,Twister Hat
REVIEW,0.31,sku_match,cb0334a7-1498-42bc-8f84-e3195757633a,A73124 [A-MFW-A73124-7.625-7-5/8],A-MFW-A73124-7.625-7-5/8,M&F Western Products,,Hats - Straw,A-MFW-A73124-7.625-7-5/8,A73124
REVIEW,0.43,sku_match,34648898-924f-4e90-a61b-dba89b22adce,A73124 Hat [A-MFW-A73124-6.875-7-7/8],A-MFW-A73124-6.875-7-7/8,M&F Western Products,,Hats - Straw,A-MFW-A73124-6.875-7-7/8,A73124 Hat
REVIEW,0.43,sku_match,e61f3773-bf5e-4f1f-bff1-b8a1892bd67b,A73148 Hat (A-MFW-A73148-7.25-7-1/4),A-MFW-A73148-7.25-7-1/4,M&F Western Products,,Hats - Straw,A-MFW-A73148-7.25-7-1/4,A73148 Hat
REVIEW,0.49,sku_match,8f6acd64-ae49-4285-a1ad-5ed5f74b508f,Ariat Hat (A-MFW-A73148-7-7),A-MFW-A73148-7-7,M&F Western Products,,Hats - Straw,A-MFW-A73148-7-7,Ariat Hat
REVIEW,0.4,sku_match,3188feb3-0177-48c1-83ad-0fe7b66b99ad,Ariat Hat [A-MFW-A73148-7.125-7-1/8],A-MFW-A73148-7.125-7-1/8,M&F Western Products,,Hats - Straw,A-MFW-A73148-7.125-7-1/8,Ariat Hat
REVIEW,0.38,sku_match,0fa50455-8246-489a-a365-f1b1ec376ce0,Ariat Youth Hat (K-MFW-A7330601-L-BLA-L) [K-MFW-A7330601-L-BLA-L],K-MFW-A7330601-L-BLA-L,M&F Western Products,,Hats - Straw,K-MFW-A7330601-L-BLA-L,Ariat Youth Hat
REVIEW,0.42,sku_match,fc8abcd5-1f68-42bd-903b-4d0cd06879ec,Ariat Youth Hat (K-MFW-A7330601-M-M) [K-MFW-A7330601-M-M],K-MFW-A7330601-M-M,M&F Western Products,,Hats - Straw,K-MFW-A7330601-M-M,Ariat Youth Hat
REVIEW,0.53,sku_match,155fbca2-fa4a-4e49-bdc3-9e78d687a9ea,Ariat Youth Hat (K-MFW-A7330601-XL-BLA-XL),K-MFW-A7330601-XL-BLA-XL,M&F Western Products,,Hats - Straw,K-MFW-A7330601-XL-BLA-XL,Ariat Youth Hat
REVIEW,0.44,sku_match,900d06eb-b16d-4e83-be0b-660d065c7d91,Hat A73124 [A-MFW-A73124-7.5-7-1/2],A-MFW-A73124-7.5-7-1/2,M&F Western Products,,Hats - Straw,A-MFW-A73124-7.5-7-1/2,Hat A73124
REVIEW,0.54,sku_match,cd4c1c5e-d9d2-48d2-b66f-e51005656d83,Twister Hat (A-MFW-T71270-7-7),A-MFW-T71270-7-7,M&F Western Products,,Hats - Straw,A-MFW-T71270-7-7,Twister Hat
REVIEW,0.46,sku_match,4e5dc6ed-03ee-44b5-8ac2-87810c149020,Twister Hat (A-MFW-T71270-7.25-7-1/4),A-MFW-T71270-7.25-7-1/4,M&F Western Products,,Hats - Straw,A-MFW-T71270-7.25-7-1/4,Twister Hat
REVIEW,0.37,sku_match,84949e0e-ee12-40e2-b46e-f7ef649124d1,Twister Hat (A-MFW-T71621-7-7) [A-MFW-T71621-7-7],A-MFW-T71621-7-7,M&F Western Products,,Hats - Straw,A-MFW-T71621-7-7,Twister Hat
REVIEW,0.46,sku_match,71a7cd76-55cd-4e0f-88c5-0fc1c1874a31,Twister Hat [A-MFW-T71270-6.75-6-3/4],A-MFW-T71270-6.75-6-3/4,M&F Western Products,,Hats - Straw,A-MFW-T71270-6.75-6-3/4,Twister Hat
REVIEW,0.47,sku_match,8c3c385c-7795-462c-bed3-0e37adda9cdc,Twister Hat [A-MFW-T71270-7.5-7-1/2],A-MFW-T71270-7.5-7-1/2,M&F Western Products,,Hats - Straw,A-MFW-T71270-7.5-7-1/2,Twister Hat
REVIEW,0.45,sku_match,c00a1d77-b3e4-4c96-adad-15048f027d1f,Twister Hat [A-MFW-T71270-7.625-7-5/8],A-MFW-T71270-7.625-7-5/8,M&F Western Products,,Hats - Straw,A-MFW-T71270-7.625-7-5/8,Twister Hat
REVIEW,0.46,sku_match,dceb41c0-abaf-46a0-bf67-0082c388ee2f,Twister Hat [A-MFW-T71621-6.75-6-3/4],A-MFW-T71621-6.75-6-3/4,M&F Western Products,,Hats - Straw,A-MFW-T71621-6.75-6-3/4,Twister Hat
REVIEW,0.45,sku_match,598303e1-e9c9-4ae9-b6cb-8fd7fa641418,Twister Hat [A-MFW-T71621-6.875-6-7/8],A-MFW-T71621-6.875-6-7/8,M&F Western Products,,Hats - Straw,A-MFW-T71621-6.875-6-7/8,Twister Hat
REVIEW,0.45,sku_match,6223b26a-af99-4039-9e5b-be3f3d2b7243,Twister Hat [A-MFW-T71621-7.625-7-5/8],A-MFW-T71621-7.625-7-5/8,M&F Western Products,,Hats - Straw,A-MFW-T71621-7.625-7-5/8,Twister Hat
REVIEW,0.58,sku_match,45c00190-795b-4b2c-88c8-28730f611e59,Twister Hat T73436 [A-MFW-T73436-7.25-7-1/4],A-MFW-T73436-7.25-7-1/4,M&F Western Products,,Hats - Straw,A-MFW-T73436-7.25-7-1/4,Twister Hat T73436
REVIEW,0.42,sku_match,c6d88774-4f4f-419a-ab66-1b02b6ef5949,Twister Youth Hat (A-MFW-T7100348-XL-XL) [A-MFW-T7100348-XL-XL],A-MFW-T7100348-XL-XL,M&F Western Products,,Hats - Straw,A-MFW-T7100348-XL-XL,Twister Youth Hat
