confidence,name_similarity,match_type,ls_product_id,ls_name,ls_sku,brand,supplier,our_barcode,our_sku,our_name,Review,Reason
MEDIUM,0.68,sku_match,831dec7e-ad67-45a0-ad47-0c4553b336cf,Chippewa Thunderstruck Boots (M-BHS-TH1010-BRO-11.5-D),M-BHS-TH1010-BRO-11.5-D,,,731874570460,M-BHS-TH1010-BRO-11.5-D,Chippewa Thunderstruck Boots,Ok,
MEDIUM,0.69,sku_match,54b5ba5f-f9ab-426d-b220-ed969ec2ebc3,Chris Kyle BLK Camo 5P TRK (A-GEN-CK025-BLA-OSFA),A-GEN-CK025-BLA-OSFA,,,810141638693,A-GEN-CK025-BLA-OSFA,Chris Kyle BLK Camo 5P TRK,Ok,
MEDIUM,0.75,sku_match,74e87485-9b05-4122-a241-d4ee67c4bc76,Chris Kyle Camo 6-Panel Trucker Cap (A-GEN-CK026-CAM-OSFA),A-GEN-CK026-CAM-OSFA,,,810141638709,A-GEN-CK026-CAM-OSFA,Chris Kyle Camo 6-Panel Trucker Cap,Ok,
MEDIUM,0.72,sku_match,2f30ebb3-08c6-4d06-9e81-f14434c950a1,Chris Kyle Tan 6P Trucker Hat (A-GEN-CK027-TAN-OSFA),A-GEN-CK027-TAN-OSFA,,,810157675040,A-GEN-CK027-TAN-OSFA,Chris Kyle Tan 6P Trucker Hat,Ok,
MEDIUM,0.75,sku_match,dd276ba2-bb28-415d-b97a-399bebb969e3,"Clem Men's 11"" Wide Square Toe Roper (M-BHS-DH5361-BUF-14-D)",M-BHS-DH5361-BR-13-D,,,749186489321,M-BHS-DH5361-BR-13-D,"Clem Men's 11"" Wide Square Toe Roper",Do Not Use,Size mismatch
MEDIUM,0.75,sku_match,571d0653-8551-4b09-9d16-c37d8ab82d64,"Clem Men's 11"" Wide Square Toe Roper (M-BHS-DH5361-BUF-14-D)",M-BHS-DH5361-BR-12-D,,,749186489314,M-BHS-DH5361-BR-12-D,"Clem Men's 11"" Wide Square Toe Roper",Do Not Use,Size mismatch
MEDIUM,0.75,sku_match,08ee3a63-8782-407a-9a2b-325f1abc55bf,"Clem Men's 11"" Wide Square Toe Roper (M-BHS-DH5361-BUF-14-D)",M-BHS-DH5361-BUF-14-D,,,149186489338,M-BHS-DH5361-BUF-14-D,"Clem Men's 11"" Wide Square Toe Roper",ok,
MEDIUM,1,sku_match,6286bc86-6770-438c-b869-a428d5d46a22,CoJo Special Hat,A-GEN-RSCOJO-CJ429673-NT-7-3/8,,,883383865417,A-GEN-RSCOJO-CJ429673-NT-7-3/8,CoJo Special Hat,Ok,
MEDIUM,0.71,sku_match,3d81ee51-fa66-40e3-966f-a12afb4bdf85,Cowgirl Tuff Honor Dark Jeans (W-CTU-JHONDK-HON-25-S),W-CTU-JHONDK-HON-25-S,,,040489804276,W-CTU-JHONDK-HON-25-S,Cowgirl Tuff Honor Dark Jeans,Ok,
MEDIUM,0.72,sku_match,59b37687-3421-4413-9b4b-ab2a9caa5580,Cowtown Boots Natural Python (M-COW-808W-NAT-13-D),M-COW-808W-NAT-13-D,,,71884314677,M-COW-808W-NAT-13-D,Cowtown Boots Natural Python,Do Not Use,Bad UPC
MEDIUM,0.63,sku_match,f417c22a-873f-4190-ae7d-8975eee611c5,Cowtown Boots Q452 (W-COW-Q452-H-6.5-B),W-COW-Q452-ORI-6-B,,,71884372264,W-COW-Q452-ORI-6-B,Cowtown Boots Q452,Do Not Use,Bad UPC
MEDIUM,0.71,sku_match,0f9df984-3112-4e86-8dea-8e3c63a8005c,Cripple Creek Leather Vest (W-CCR-LL20064-91-L),W-CCR-LL20064-91-L,,,013599655339,W-CCR-LL20064-91-L,Cripple Creek Leather Vest,Ok,
MEDIUM,0.72,sku_match,a0ea0117-68c0-44f5-b39f-f162544802c9,Cross Terrain Bourbon Brown Boots (M-BHS-AE5002-BOU-10.5-M),M-BHS-AE5002-BOU-12-M,,,731874571371,M-BHS-AE5002-BOU-12-M,Cross Terrain Bourbon Brown Boots,Ok,
MEDIUM,0.72,sku_match,a6b86872-99be-4ce9-97ce-56baa2ecf82f,Cross Terrain Bourbon Brown Boots (M-BHS-AE5002-BOU-10.5-M),M-BHS-AE5002-BOU-10.5-M,,,731874571340,M-BHS-AE5002-BOU-10.5-M,Cross Terrain Bourbon Brown Boots,Ok,
MEDIUM,0.63,sku_match,ea199c9e-e215-404c-b72d-95b19664ad2e,Cross Terrain Bourbon Brown Boots (M-BHS-AE5002-BOU-10.5-M),M-BHS-AE5002-BOU-11-M,,,731874571359,M-BHS-AE5002-BOU-11-M,Cross Terrain Bourbon Brown,Ok,
MEDIUM,0.77,sku_match,6a9d5025-80e3-4c0e-9641-a03876ce7455,Dakota Low Profile Equestrian Helmet (A-TRO-04-313S-TRA-S),A-TRO-04-313S-TRA-S,,,047672118825,A-TRO-04-313S-TRA-S,Dakota Low Profile Equestrian Helmet,Ok,
MEDIUM,0.67,sku_match,93c22c06-0742-4756-b3ac-d59edbbd5dcb,Dark Oil Quality Lead (A-JTI-18-090-DAR-1),A-JTI-18-090-DAR-1,,,688499026109,A-JTI-18-090-DAR-1,Dark Oil Quality Lead,Ok,
MEDIUM,0.7,sku_match,4be71c45-0b61-451f-88ba-740bc1382e1a,Destiny 10.5 Calf Soft (A-CR-Destiny-WHI),A-CR-Destiny-WHI-10.5-Calf-Soft,,,691119022047,A-CR-Destiny-WHI-10.5-Calf-Soft,Destiny 10.5 Calf Soft,Ok,
MEDIUM,0.63,sku_match,a1c31e02-e761-4b4d-a54f-ba629998ece0,Double-H Rockdale Boots (M-BHS-DH4663-BUL-10.5-EE),M-BHS-DH4663-BRO-14-D,,,0749186521779,M-BHS-DH4663-BRO-14-D,Double-H Rockdale Boots,Ok,
MEDIUM,0.63,sku_match,686dc595-86af-4a43-ae45-a82705c2daa8,Double-H Rockdale Boots (M-BHS-DH4663-BUL-10.5-EE),M-BHS-DH4663-BUL-12-EE,,,0749186521632,M-BHS-DH4663-BUL-12-EE,Double-H Rockdale Boots,Ok,
MEDIUM,0.63,sku_match,d1359e7b-3c3c-4bdd-99c4-acd7e0903f2f,Double-H Rockdale Boots (M-BHS-DH4663-BUL-10.5-EE),M-BHS-DH4663-BUL-11.5-EE,,,0749186521625,M-BHS-DH4663-BUL-11.5-EE,Double-H Rockdale Boots,Ok,
MEDIUM,0.62,sku_match,da589583-d783-469a-95a4-c71fb6b1710e,Double-H Stockman (M-BHS-DH7033-11-EE),M-BHS-DH7033-12-D,,,749186509050,M-BHS-DH7033-12-D,Double-H Stockman,Ok,
MEDIUM,0.62,sku_match,c8f86d74-d6cc-4877-a683-19b69dd683ae,Double-H Stockman (M-BHS-DH7033-11-EE),M-BHS-DH7033-14-D,,,749186509074,M-BHS-DH7033-14-D,Double-H Stockman,Ok,
MEDIUM,0.66,sku_match,7718c359-2dcb-4a9a-bee4-ea43d84c79ff,ELY Cattleman Western Shirt (M-ECA-15202603TLT-98-2XLT),M-ECA-15202603TLT-98-2XLT,,,050971008888,M-ECA-15202603TLT-98-2XLT,ELY Cattleman Western Shirt,Ok,
MEDIUM,0.66,sku_match,d8e10c2e-322b-4933-91c9-a26379e5ba4c,Ely Cattleman Western Shirt (M-ECA-105202603FL-97-3XLT),M-ECA-105202603FL-97-3XLT,,,050971008895,M-ECA-105202603FL-97-3XLT,Ely Cattleman Western Shirt,Ok,
MEDIUM,0.69,sku_match,b5d4946a-310c-4407-9211-15c4ea6d67fa,Ely Cattleman Western Shirt (M-ECA-15202603RG-97-M),M-ECA-15202603RG-97-XXL,,,050971008840,M-ECA-15202603RG-97-XXL,Ely Cattleman Western Shirt,Ok,
MEDIUM,0.69,sku_match,6b6aafa9-98d8-4e84-846b-ea32d668cb29,Ely Cattleman Western Shirt (M-ECA-15202603RG-97-M),M-ECA-15202603RG-97-M,,,050971008819,M-ECA-15202603RG-97-M,Ely Cattleman Western Shirt,Ok,
MEDIUM,0.67,sku_match,789784de-8e96-4291-92f3-6163495ac340,Ely Cattleman Western Shirt (M-ECA-15202603TL-97-4XLT),M-ECA-15202603TL-97-4XLT,,,505971992163,M-ECA-15202603TL-97-4XLT,Ely Cattleman Western Shirt,Ok,
MEDIUM,0.67,sku_match,dc0743ae-25ff-4283-8b1d-0956b5f5c5c0,Ely Cattleman Western Shirt (M-ECA-15202603TL-97-4XLT),M-ECA-15202603TL-97-LT,,,050971008864,M-ECA-15202603TL-97-LT,Ely Cattleman Western Shirt,Ok,
MEDIUM,0.67,sku_match,c88cdafe-3d7e-4e49-a847-f397f7c65b16,Ely Cattleman Western Shirt (M-ECA-15202603TL-97-4XLT),M-ECA-15202603TL-97-3XLT,,,05097188995,M-ECA-15202603TL-97-3XLT,Ely Cattleman Western Shirt,Do Not Use,Duplicate item
MEDIUM,0.68,sku_match,cc962129-10ea-4247-92d3-23d95e0e7578,Ely Cattleman Western Shirt (M-ECA-15202607BG-97-3XL),M-ECA-15202607BG-97-3XL,,,050971008970,M-ECA-15202607BG-97-3XL,Ely Cattleman Western Shirt,Ok,
MEDIUM,0.69,sku_match,d729e057-5906-486b-b375-6414baf4b857,Ely Cattleman Western Shirt (M-ECA-15202607RG-97-S),M-ECA-15202607RG-97-M,,,050971008918,M-ECA-15202607RG-97-M,Ely Cattleman Western Shirt,Ok,
MEDIUM,0.69,sku_match,22ad5f66-35b2-46bb-9740-a3dc4ab4cee9,Ely Cattleman Western Shirt (M-ECA-15202607RG-97-S),M-ECA-15202607RG-97-S,,,050971008901,M-ECA-15202607RG-97-S,Ely Cattleman Western Shirt,Ok,
MEDIUM,0.67,sku_match,945eebe0-74c4-4869-9d18-cacb4522a02a,Ely Cattleman Western Shirt (M-ECA-15202607TL-97-4XLT),M-ECA-15202607TL-97-3XLT,,,050971009038,M-ECA-15202607TL-97-3XLT,Ely Cattleman Western Shirt,Ok,
MEDIUM,0.67,sku_match,83758a42-6bdb-4e8c-9272-e9b63679adb9,Ely Cattleman Western Shirt (M-ECA-15202607TL-97-4XLT),M-ECA-15202607TL-97-4XLT,,,050971992406,M-ECA-15202607TL-97-4XLT,Ely Cattleman Western Shirt,Ok,
MEDIUM,0.67,sku_match,687b20ff-348a-4baf-aab3-de05c12599cf,Ely Cattleman Western Shirt (M-ECA-15202607TL-97-4XLT),M-ECA-15202607TL-97-XLT,,,050971009014,M-ECA-15202607TL-97-XLT,Ely Cattleman Western Shirt,Ok,
MEDIUM,0.73,sku_match,3b7fa49d-43e5-47df-8e31-e43154afd3da,Equistar Child Pullon Breech (K-GEN-464893-TAN-6),K-GEN-464893-TAN-6,,,84003133166,K-GEN-464893-TAN-6,Equistar Child Pullon Breech,Do Not Use,Bad UPC
MEDIUM,0.7,sku_match,6a5c9c9d-4b2d-4dce-b327-a472695b1777,Fine Tooth Lower Blade (A-GEN-1511-06-E8),A-GEN-1511-06-E8,,,034264004368,A-GEN-1511-06-E8,Fine Tooth Lower Blade,Ok,
MEDIUM,0.74,sku_match,02137a9c-59e0-424b-92fd-26ab0b200cf9,"Garza Men's 12"" Waterproof R Toe Comp Toe Work Western (M-BHS-DH4159-BAR-10.5-NA)",M-BHS-DH4159-BAR-14-EE,,,749186521892,M-BHS-DH4159-BAR-14-EE,"Men's 12"" Waterproof R Toe Comp Toe Work Western",Ok,
MEDIUM,0.8,sku_match,e13a254d-7fae-4e85-b970-b3dbcfeced12,"Garza Men's 12"" Waterproof R Toe Comp Toe Work Western (M-BHS-DH4159-BAR-10.5-NA)",M-BHS-DH4159-BAR-13-EE,,,749186521885,M-BHS-DH4159-BAR-13-EE,"Garza Men's 12"" Waterproof R Toe Comp Toe Work Western",Ok,
MEDIUM,0.69,sku_match,b69ec546-d83c-492d-8103-220173be997c,"Gatsby RSD Kong Martingale, Horse (A-GEN-304-H-BRO-English...)",A-GEN-304-H-BRO-English...,,,840875000824,A-GEN-304-H-BRO-English...,"Gatsby RSD Kong Martingale, Horse",Ok,
MEDIUM,0.6,sku_match,17c58e90-99f8-4934-8483-fb7887851eb5,Gatsby Stirrup Leather (A-GEN-502-7/8-HAV-7/8-x-48),A-GEN-502-7/8-HAV-7/8-x-48,,,840875001012,A-GEN-502-7/8-HAV-7/8-x-48,Gatsby Stirrup Leather,Ok,
MEDIUM,0.69,sku_match,3707c0b5-2dd2-4661-8452-7b67158bcff6,Georgia Boot CarboELITE (M-RBR-GB00528-11-W),M-RBR-GB00528-11-W,,,193715333751,M-RBR-GB00528-11-W,Georgia Boot CarboELITE,Ok,
MEDIUM,0.67,sku_match,a67ae8ba-2d7e-4503-a550-ba834993a484,Graphic Bronco Sweatshirt (A-GEN-BU32T05609-CHA-L),A-GEN-BU32T05609-CHA-L,,,040001309464,A-GEN-BU32T05609-CHA-L,Graphic Bronco Sweatshirt,Ok,
MEDIUM,0.74,sku_match,0c626420-73bd-437b-9769-c3871b25bf69,"Haddie Women's 11"" Non-Metallic Wide Square Comp Toe Rober (W-BHS-DH2411-YEL-9.5-M)",W-BHS-DH2411-YEL-10-M,,,49186437858,W-BHS-DH2411-YEL-10-M,"Double H Women's 11"" Non-Metallic Wide Square Comp Toe Roper",Do Not Use,Bad UPC
MEDIUM,0.8,sku_match,06381545-f7c6-466d-a145-09197a960b66,"Haddie Women's 11"" Non-Metallic Wide Square Comp Toe Rober (W-BHS-DH2411-YEL-9.5-M)",W-BHS-DH2411-YEL-9.5-M,,,749186437841,W-BHS-DH2411-YEL-9.5-M,"Haddie Womens 11"" Non-Metallic Wide Square Comp Toe Roper",Ok,
MEDIUM,0.63,sku_match,569fce54-5f83-46e8-b139-c7a411a1e7db,Halter Bridle Lite (A-TKR-0317-1102-BC),A-TKR-0317-1102-BC,,,762786499446,A-TKR-0317-1102-BC,Halter Bridle Lite,Ok,
MEDIUM,0.75,sku_match,3ec4cfcd-a37a-4086-8996-9ecf68b18285,Heritage Performance Riding Gloves (A-HGL-HG283-09-BLA-9),A-HGL-HG283-09-BLA-9,,,797698311166,A-HGL-HG283-09-BLA-9,Heritage Performance Riding Gloves,Ok,
MEDIUM,0.82,sku_match,0286afe9-d75d-4ece-a82b-3d3f6640cae9,High Carbon Steel Detachable Blade Set (A-WAH-2181-#40),A-WAH-2181-#40,,,043917218106,A-WAH-2181-#40,High Carbon Steel Detachable Blade Set,Ok,
MEDIUM,0.7,sku_match,71e97bc6-1506-44c0-8959-0ccab50e60ce,JE8989PK Pink HS ER (A-JPC-JE898PK),A-JPC-JE898PK,,,840862005672,A-JPC-JE898PK,JE8989PK Pink HS ER,Ok,
MEDIUM,0.66,sku_match,7d311862-7ff8-488b-9cf1-f38be48da226,JE898CL Clear HS ER (A-JPC-JE898CL-CLE),A-JPC-JE898CL-CLE,,,840862005658,A-JPC-JE898CL-CLE,JE898CL Clear HS ER,Ok,
MEDIUM,0.66,sku_match,411501e8-518e-4c77-ae2d-36c6a6a0e51f,JE898MU Multi HS ER (A-JPC-JE898MU-MUL),A-JPC-JE898MU-MUL,,,840862005665,A-JPC-JE898MU-MUL,JE898MU Multi HS ER,Ok,
MEDIUM,0.67,sku_match,a8c30fc7-d4b0-487a-a56e-9c66252baabd,JN896PK Pink PP Neck (A-JPC-JN896PK-PNK),A-JPC-JN896PK-PNK,,,840862002589,A-JPC-JN896PK-PNK,JN896PK Pink PP Neck,Ok,
MEDIUM,0.72,sku_match,3c53ebc5-8b45-43dd-b17b-f7037c554bb0,JN898CL Clear HS Neck (A-JPC-JN898CL),A-JPC-JN898CL,,,840862005689,A-JPC-JN898CL,JN898CL Clear HS Neck,Ok,
MEDIUM,0.72,sku_match,e709002a-2063-4abf-af34-c35f64cebc7d,JN898MU Multi HS Neck (A-JPC-JN898MU),A-JPC-JN898MU,,,840862005696,A-JPC-JN898MU,JN898MU Multi HS Neck,Ok,
MEDIUM,0.75,sku_match,6428ab59-b789-44f8-8201-f3303dcb3db6,LD Orix Inlay & Embroidery Wing Tip (W-COR-C3924-ORI-10-M),W-COR-C3924-ORI-10-M,,Corral Boots Company LLC,193109585780,W-COR-C3924-ORI-10-M,LD Orix Inlay & Embroidery Wing Tip,Ok,
MEDIUM,0.67,sku_match,cc75579e-6c09-43c0-a584-c3cc014e3801,LDS Destiny 4-Button Show Coat (W-JPC-470639-NAV-6-Regular),W-JPC-470639-BLA-14-Regular,,,841095095270,W-JPC-470639-BLA-14-Regular,Lds Destiny 4-Button Show Coat,Ok,
MEDIUM,0.63,sku_match,2cf9b468-0fcd-44ff-9a11-a297567c6a57,Ladies LS Snap Shirt (W-WMA-22S3161-DAR-XL),W-WMA-22S3161-DAR-XL,,Westmoor Manufacturing,194648670630,W-WMA-22S3161-DAR-XL,Ladies LS Snap Shirt,Ok,
MEDIUM,0.63,sku_match,453cb13c-600d-4d07-b66f-7472e9f425ce,Ladies LS Snap Shirt (W-WMA-22S3161-DAR-XL),W-WMA-22S3161-DAR-L,,Westmoor Manufacturing,194648670623,W-WMA-22S3161-DAR-L,Ladies LS Snap Shirt,Ok,
MEDIUM,0.62,sku_match,063292ef-711f-4803-8ee2-42419d867638,Ladies LS Solid Snap (W-WMA-PSWSOSR0XX-WHI-M),W-WMA-PSWSOSR0XX-WHI-L,,Westmoor Manufacturing,196692516223,W-WMA-PSWSOSR0XX-WHI-L,Ladies LS Solid Snap,Ok,
MEDIUM,0.62,sku_match,0daf1d65-b9ea-4f83-ac9d-28edd1c326d5,Ladies LS Solid Snap (W-WMA-PSWSOSR0XX-WHI-M),W-WMA-PSWSOSR0XX-WHI-XL,,Westmoor Manufacturing,196692516230,W-WMA-PSWSOSR0XX-WHI-XL,Ladies LS Solid Snap,Ok,
MEDIUM,0.62,sku_match,2bafd18d-72d0-4c0f-99fb-91f2c84c8c19,Ladies LS Solid Snap (W-WMA-PSWSOSR0XX-WHI-M),W-WMA-PSWSOSR0XX-WHI-M,,Westmoor Manufacturing,196692516216,W-WMA-PSWSOSR0XX-WHI-M,Ladies LS Solid Snap,Ok,
MEDIUM,0.62,sku_match,47cd2574-02d9-42ce-8d55-f79cddf67517,Ladies LS Solid Snap (W-WMA-PSWSOSR0XX-WHI-M),W-WMA-PSWSOSR0XX-WHI-XXL,,Westmoor Manufacturing,196692516247,W-WMA-PSWSOSR0XX-WHI-XXL,Ladies LS Solid Snap,Ok,
MEDIUM,0.94,sku_match,7dba1dee-0af3-4436-a5a0-392429d21011,Lakota HY PUR/BLK 6P TRK OSFA Cap,A-GEN-2348T-PLBK-PB-OSFA,,,810125585098,A-GEN-2348T-PLBK-PB-OSFA,Lakota HY PUR/BLK 6P TRK OSFA,Ok,
MEDIUM,0.6,sku_match,c14fa535-e9fa-4e8c-adbb-6cee9e33a75a,Life With You 4X (A-BHH-0870MU-MUS-S),A-BHH-0870MU-MUS-S,,Bullhide Hats,7707060237898,A-BHH-0870MU-MUS-S,Life With You 4X,Ok,
MEDIUM,0.6,sku_match,d4020bd9-dadd-43d4-a3b0-befef670f490,Life With You 4X (A-BHH-0870MU-MUS-S),A-BHH-0870MU-MUS-XL,,Bullhide Hats,7707060237928,A-BHH-0870MU-MUS-XL,Life With You 4X,Ok,
MEDIUM,0.6,sku_match,95c572ae-f092-4962-b705-dc0f362fac6d,Life With You 4X (A-BHH-0870MU-MUS-S),A-BHH-0870MU-MUS-M,,Bullhide Hats,7707060237904,A-BHH-0870MU-MUS-M,Life With You 4X,Ok,
MEDIUM,0.78,sku_match,50fab358-687b-4096-9c2e-da2416373fd1,"Longranch Men's 11"" Wide Square Toe Harness Roper (M-BHS-DH5431-CUM-10.5-EE)",M-BHS-DH5431-CUM-11-D,,,749186510629,M-BHS-DH5431-CUM-11-D,"Longranch Men's 11"" Wide Square Toe Harness Roper",Ok,
MEDIUM,0.73,sku_match,1da6e0ce-7044-4bd9-981f-196320fe74e5,"Men's 11"" WD SQ Roper Briar Bison (M-BHS-DH8305-TAN-14-D)",M-BHS-DH8305-TAN-14-D,,,749186504086,M-BHS-DH8305-TAN-14-D,"Men's 11"" WD SQ Roper Briar Bison",Ok,
MEDIUM,0.75,sku_match,58b934f3-b455-4128-b983-feeae524357e,"Men's 12"" R Toe Waterproof Work Western (M-BHS-DH4158-DAR-10.5-D)",M-BHS-DH4158-UTO-10.5-EE,,,749186516058,M-BHS-DH4158-UTO-10.5-EE,"Men's 12"" R Toe Waterproof Work Western",Ok,
MEDIUM,0.62,sku_match,0cfa9822-3d3c-4f67-a0d8-fd9399bc748d,Mens Reflex Stackable (M-WMA-MTB1805-MED-44-32),M-WMA-MTB1805-MED-44-32,,Westmoor Manufacturing,194648460699,M-WMA-MTB1805-MED-44-32,Mens Reflex Stackable,Ok,
MEDIUM,0.65,sku_match,fd05a2ea-5527-4bbd-82dc-95793c2d62bd,Metallic Schooler Helmet (A-JPC-469765-MET-XXS/XS),A-JPC-469765-MET-S/M,,,840031369277,A-JPC-469765-MET-S/M,Metallic Schooler Helmet,Ok,
MEDIUM,0.65,sku_match,4e945f2f-91e3-4f73-8c4b-47560e20395c,Metallic Schooler Helmet (A-JPC-469765-MET-XXS/XS),A-JPC-469765-MET-XXS/XS,,,840031369840,A-JPC-469765-MET-XXS/XS,Metallic Schooler Helmet,Ok,
MEDIUM,0.62,sku_match,ffc6f073-f7c9-4a5d-bfdd-f82d61778a20,Micro Suede Fur Vest (W-WMA-DW98C04151-BLA-M),W-WMA-DW98C04151-BLA-L,,Westmoor Manufacturing,197815324169,W-WMA-DW98C04151-BLA-L,Micro Suede Fur Vest,Ok,
MEDIUM,0.62,sku_match,a49c4b1d-0766-4892-859b-bd403c293809,Micro Suede Fur Vest (W-WMA-DW98C0451-BLA-S),W-WMA-DW98C0451-BLA-S,,Westmoor Manufacturing,197815324145,W-WMA-DW98C0451-BLA-S,Micro Suede Fur Vest,Ok,
MEDIUM,0.67,sku_match,5fcb8f90-1265-4b42-ad51-640c103f0f2d,Muttin Bustin Rope (A-SBI-10-44-NAT),A-SBI-10-44-NAT,,,657414101443,A-SBI-10-44-NAT,Muttin Bustin Rope,Ok,
MEDIUM,0.84,sku_match,e345b133-1dea-49f0-b86a-a280ad64944a,"Noseband, SS Hermann Oak HL Protack Collection (A-WLE-30020-01)",A-WLE-30020-01,,Weaver Leather,000399130050,A-WLE-30020-01,"Noseband, SS Hermann Oak HL Protack Collection",Ok,
MEDIUM,0.74,sku_match,901f84b1-57e6-48e1-84eb-dcba1e5a2b55,OV Stretch Riding Shirt CHD L-S (K-JPC-462299-DVR-08),K-JPC-462299-DVR-08,,,841095007310,K-JPC-462299-DVR-08,OV Stretch Riding Shirt CHD L-S,Ok,
MEDIUM,0.63,sku_match,501d4b20-9f2d-4c8c-af8b-de996fb5ec1b,Old West Boots (K-OWB-BSI1907-4-NA),K-OWB-BSI1907-4-NA,,,671270117332,K-OWB-BSI1907-4-NA,Old West BSI1907,Ok,
MEDIUM,0.6,sku_match,75043727-a69f-4a69-86e2-067cbdf0f5d7,Old West Boots (K-OWB-BSY1972-3.5-NA),K-OWB-BSY1972-3.5-NA,,,671270194333,K-OWB-BSY1972-3.5-NA,Old West BSY1972,Ok,
MEDIUM,0.6,sku_match,824ee198-69be-4871-b440-e918524e3b29,Old West Boots (K-OWB-BSY1972-3.5-NA),K-OWB-BSY1972-5.5-NA,,,671270194371,K-OWB-BSY1972-5.5-NA,Old West BSY1972,Ok,
MEDIUM,0.75,sku_match,88b2697d-3a22-45e8-8faf-5f33909e321e,Open Front Blanket Wrap Poncho W/ Fringe (W-CCR-CR15149-406-OSFA),W-CCR-CR15149-406-OSFA,,,013599691962,W-CCR-CR15149-406-OSFA,Open Front Blanket Werap Poncho w/ Fringe,Ok,
MEDIUM,0.62,sku_match,c285606d-4d64-4e9b-9826-2507c64e7e07,Oster Accessory Blade Set (A-OST-78913-226-Size-30-1/50),A-OST-78913-226-Size-30-1/50,,,034264009219,A-OST-78913-226-Size-30-1/50,Oster Accessory Blade Set,Ok,
MEDIUM,0.71,sku_match,6dbc05c4-75a9-4134-93b7-a4d3a22b7b78,Oster Accessory Blade Set (A-OST-913-65-1/32),A-OST-913-65-1/32,,,034264002029,A-OST-913-65-1/32,Oster Accessory Blade Set,Ok,
MEDIUM,0.65,sku_match,c2d9c057-182f-4eb7-82fa-a27965da3f78,Oster Cryogen-X Blade (A-OST-78919-106-1/32),A-OST-78919-106-1/32,,,034264416468,A-OST-78919-106-1/32,Oster Cryogen-X Blade,Ok,
MEDIUM,0.7,sku_match,e5e53518-b936-4d62-adb4-e1eb731dfc84,Ovation Stretch Rid Shirt (K-JPC-3200-DOV-12R),K-JPC-3200-DOV-12R,,,606382170425,K-JPC-3200-DOV-12R,Ovation Stretch Rid Shirt,Ok,
MEDIUM,0.61,sku_match,4920036a-edcb-42c9-8b14-b42661c29067,Paladin Bay Apache (M-BHS-73100-BRO-11-M),M-BHS-73100-BRO-12-M,,,731874342582,M-BHS-73100-BRO-12-M,Paladin Bay Apache,Ok,
MEDIUM,0.61,sku_match,d355c9a6-1ec4-45ac-9165-73cfad8cb114,Paladin Bay Apache (M-BHS-73100-BRO-11-M),M-BHS-73100-BRO-11-M,,,731874342568,M-BHS-73100-BRO-11-M,Paladin Bay Apache,Ok,
MEDIUM,0.81,sku_match,794f45f7-3728-48a1-8007-28b37b71f627,"Paladin Bay Apache 8"" Waterproof Plain Steel Logger (M-BHS-73101-NA-10.5-M)",M-BHS-73101-BRO-11-M,,,731874342865,M-BHS-73101-BRO-11-M,"Paladin Bay Apache 8"" Waterproof Plain Steel Logger",Ok,
MEDIUM,0.77,sku_match,26b70c40-ead4-4783-a871-88864904ecb3,"Phantom Rider Spirit Women's 5"" Composite Toe Moc Toe Lacer (W-BHS-DH5386-NA-11-M)",W-BHS-DH5386-NEU-9-M,,,749186499917,W-BHS-DH5386-NEU-9-M,"Phantom Rider Spirit Women's 5"" Composite Toe Lacer",Ok,
MEDIUM,0.83,sku_match,f5cc3aaf-eccb-403b-ad27-73056633a3a4,"Phantom Rider Spirit Women's 5"" Composite Toe Moc Toe Lacer (W-BHS-DH5386-NA-11-M)",W-BHS-DH5386-NEU-6-M,,,749186499856,W-BHS-DH5386-NEU-6-M,"Phantom Rider Sirit Women's 5"" Composite Toe Moc Toe Lacer",Ok,
MEDIUM,0.7,sku_match,557e6eae-ec65-46a2-8c3c-71c4f1a893b2,Plaid Assorted SS Snap Shirt (M-WMA-SXN3S00004-XXLT),M-WMA-SXN3S00004-XXLT,,Westmoor Manufacturing,196692944156,M-WMA-SXN3S00004-XXLT,Plaid Assorted SS Snap Shirt,Ok,
MEDIUM,0.7,sku_match,368c13b9-61ec-45a2-aaf6-2862923c4e43,Plaid Assorted SS Snap Shirt (M-WMA-SXN3S00004-XXLT),M-WMA-SXN3S00004-3X,,Westmoor Manufacturing,196692944163,M-WMA-SXN3S00004-3X,Plaid Assorted SS Snap Shirt,Ok,
MEDIUM,0.77,sku_match,71101ae9-e427-4369-990a-55f9e95473f5,"Purge Men's 11"" Waterproof Composite Toe Roper (M-BHS-DH5391-THO-10.5-2E)",M-BHS-DH5391-THO-11-2E,,,749186501665,M-BHS-DH5391-THO-11-2E,"Purge Men's 11"" Waterproof Composite Toe Roper",Ok,
MEDIUM,0.77,sku_match,c7248cb8-d332-458a-8927-a0bbc366f53b,"Purge Men's 11"" Waterproof Composite Toe Roper (M-BHS-DH5391-THO-10.5-2E)",M-BHS-DH5391-THO-10.5-2E,,,749186501658,M-BHS-DH5391-THO-10.5-2E,"Purge Men's 11"" Waterproof Composite Toe Roper",Ok,
MEDIUM,0.68,sku_match,de4cac49-770f-45db-ab73-bc57cb74dd2e,RS Ladies LS Button w/ Crest (W-WMA-RSWSODRYU2-BUR-XL),W-WMA-RSWSODRYU2-BUR-XL,,Westmoor Manufacturing,196692099375,W-WMA-RSWSODRYU2-BUR-XL,RS Ladies LS Button w/ Crest,Ok,
