ID,Name,UPC,Auto-Generated,Custom 1,Custom 2,Product Category,Variant_option_one_name,Variant_option_one_value,Variant_option_two_name,Variant_option_two_value,Variant_option_three_name,Variant_option_three_value,Variant_option_four_name,Variant_option_four_value,Tags,Supply price,Retail price,Brand,Supplier,Supplier Code,Active,Track Inventory,Family ID,embedded_sku
da1bef05-dd4c-4e8a-b0ae-3bfbc387a435,"Wibaux Trophy Buckle (4.5""x3.75"")",730364281417,7903R,7903R,,Accessories - Buckles,,,,,,,,,8aed6e1c-5e60-4cb7-acec-c3f633609e9f,130.0,260.0,Montana Silversmiths,Montana Silversmiths,,True,True,b367532b-8c21-4aa3-8bfe-f6346623c260,"4.5""x3.75"""
77e581e9-500c-4b28-baf4-e29ace77ba2e,"Townsend Trophy Buckle (3.75""x4.5"")",,10704,10704,,Accessories - Buckles,,,,,,,,,8aed6e1c-5e60-4cb7-acec-c3f633609e9f,145.0,230.0,Montana Silversmiths,Montana Silversmiths,,True,True,2e08de07-4bd0-4460-bc1f-1d881db94e34,"3.75""x4.5"""
1ce56c31-520c-4f2b-9d96-0c7f39505089,"Daniels Trophy Buckle (3.75""x5"")",,2143,2143,,Accessories - Buckles,,,,,,,,,8aed6e1c-5e60-4cb7-acec-c3f633609e9f,130.0,260.0,Montana Silversmiths,Montana Silversmiths,,True,True,ebb8c2df-6318-4c27-b8b0-e00848cfc495,"3.75""x5"""
a92e40c3-3edc-4917-b6a8-d866afa315c3,"Regimental Trophy Buckle (4.75""x3.83"")",,34502,34502,,Accessories - Buckles,,,,,,,,,8aed6e1c-5e60-4cb7-acec-c3f633609e9f,145.0,290.0,Montana Silversmiths,Montana Silversmiths,,True,True,cef2f255-7e1f-40cb-93c8-d502392640d1,"4.75""x3.83"""
5e718938-1e0e-490c-b8fb-75f28f1c81be,"Powell Gunmetal Trophy Buckle (3.625""x4.5"")",,25912,25912,,Accessories - Buckles,,,,,,,,,8aed6e1c-5e60-4cb7-acec-c3f633609e9f,130.0,260.0,Montana Silversmiths,Montana Silversmiths,,True,True,0e7ccd44-26df-46bc-b94f-2760df0550d3,"3.625""x4.5"""
2c9d1cdc-e322-4d73-a740-a58c3e4ba9b4,"Virginia City German Silver Trophy Buckle (4.125""x3.125"")",730364188624,G952,G952,,Accessories - Buckles,,,,,,,,,8aed6e1c-5e60-4cb7-acec-c3f633609e9f,85.0,170.0,Montana Silversmiths,Montana Silversmiths,,True,True,a75912e0-f4d9-4a40-9241-b1233be47075,"4.125""x3.125"""
cb2c2eb2-0f2e-4427-9aeb-a39ac3dfb743,"Virginia City Trophy Buckle (4.25""x3"")",730364183872,952,952,,Accessories - Buckles,,,,,,,,,8aed6e1c-5e60-4cb7-acec-c3f633609e9f,115.0,230.0,Montana Silversmiths,Montana Silversmiths,,True,True,1631adfe-e2e1-46c5-af16-014b31828205,"4.25""x3"""
2c57e5ad-364b-4a74-bde4-dca9f8588f2b,"Treasure Trophy Buckle  (3.75""x5"")",,2144,2144,,Accessories - Buckles,,,,,,,,,8aed6e1c-5e60-4cb7-acec-c3f633609e9f,145.0,290.0,Montana Silversmiths,Montana Silversmiths,,True,True,560fee78-7893-4ee6-98ba-a16a2f2307b8,"3.75""x5"""
8e39469f-c400-43ea-a2d2-01ce9bd87ba5,"Mineral Trophy Buckle (5""x4"")",730364579781,7543,7543,,Accessories - Buckles,,,,,,,,,8aed6e1c-5e60-4cb7-acec-c3f633609e9f,115.0,260.0,Montana Silversmiths,Montana Silversmiths,,True,True,f0b51a24-709d-4533-a246-e67a25fa9150,"5""x4"""
cb220beb-f727-48f6-9bd4-0cb40e0d4aa0,"Antiqued Fort Benton Trophy Buckle (4.25""x3.25"")",730364932104,3613RTS,3613RTS,,Accessories - Buckles,,,,,,,,,8aed6e1c-5e60-4cb7-acec-c3f633609e9f,125.0,260.0,Montana Silversmiths,Montana Silversmiths,,True,True,550fa40f-0527-4b2e-9ba2-6d06b563ed58,"4.25""x3.25"""
6c6ea82f-f9a3-4dfa-9298-f590d251370c,"Basketweave Trophy Buckle (4.25""x3.25"")",,34802,34802,,Accessories - Buckles,,,,,,,,,8aed6e1c-5e60-4cb7-acec-c3f633609e9f,155.0,320.0,Montana Silversmiths,Montana Silversmiths,,True,True,0cac4356-11e0-4e42-ae55-a667eab13b1b,"4.25""x3.25"""
70be1d4d-ef96-4fa6-b941-f9c7361417de,"Landusky Trophy Buckle (4.25""x3.625"")",,16403,16403,,Accessories - Buckles,,,,,,,,,8aed6e1c-5e60-4cb7-acec-c3f633609e9f,115.0,290.0,Montana Silversmiths,Montana Silversmiths,,True,True,d890a06d-f116-4f83-bcaa-e7754dab8795,"4.25""x3.625"""
fd8da8fc-2c6f-4389-8861-612440f7a936,Girls Cowbabies Willa (Infant/Toddler) Western Boot,196070834932,09-016-9992-0411-PU-2,09-016-9992-0411-PU-2,,Footwear - Western Boots,Size,2,,,,,,,976e073c-af50-40ab-aabd-2bdea394924a,19.0,0.0,Roper,"Karman, Inc.",,True,True,2c82a16b-2d2c-4f19-b472-4b71d3cccb16,Infant/Toddler
f8fcfeb3-a3ba-41ac-b119-5bcedfc59537,Girls Cowbabies Willa (Infant/Toddler) Western Boot,196070834949,09-016-9992-0411-PU-3,09-016-9992-0411-PU-3,,Footwear - Western Boots,Size,3,,,,,,,976e073c-af50-40ab-aabd-2bdea394924a,19.0,0.0,Roper,"Karman, Inc.",,True,True,2c82a16b-2d2c-4f19-b472-4b71d3cccb16,Infant/Toddler
e4a9aec5-40b5-4736-bc81-07868d57f336,Girls Cowbabies Willa (Infant/Toddler) Western Boot,196070834925,09-016-9992-0411-PU-1,09-016-9992-0411-PU-1,,Footwear - Western Boots,Size,1,,,,,,,976e073c-af50-40ab-aabd-2bdea394924a,19.0,0.0,Roper,"Karman, Inc.",,True,True,2c82a16b-2d2c-4f19-b472-4b71d3cccb16,Infant/Toddler
00e4b692-434c-40ae-bd15-288d8f7f4198,Girls Cowbabies Willa (Infant/Toddler) Western Boot,196070834956,09-016-9992-0411-PU-4,09-016-9992-0411-PU-4,,Footwear - Western Boots,Size,4,,,,,,,976e073c-af50-40ab-aabd-2bdea394924a,19.0,0.0,Roper,"Karman, Inc.",,True,True,2c82a16b-2d2c-4f19-b472-4b71d3cccb16,Infant/Toddler
9037c565-a1ff-42d6-a0fa-835498669a63,Register – Misc (Taxable),,10080,10080,,Register – Misc (Taxable),,,,,,,,,,0.0,0.0,,,,True,False,9f9ddd51-63f8-464a-84b9-0d118b790a4d,Taxable
dce18fe8-2c79-42c7-89a3-46b930286012,Perfect Rise 33S Straight Leg (Newport),195696822215,10048271-33-Short,10048271-33-Short,,Apparel - Jeans,Size,33,Length,Short,,,,,dd30ccb7-fdf9-44d5-bee3-66ba21b54aae,0.0,54.97,Ariat,,,True,True,c5ff13e1-6d6d-42da-9446-6961b02b3579,Newport
83b9134a-7f64-4c41-9ebf-002fa9151849,Q-Baby Ultimate Riding Jean (Mid-Rise),196457590390,112336744-33-36,112336744-33-36,,Apparel - Jeans,Size,33,Length,36,,,,,dd30ccb7-fdf9-44d5-bee3-66ba21b54aae,0.0,46.97,Wrangler,,,True,True,00846415-1354-4610-b39f-dce693e3d733,Mid-Rise
c3c9ad41-8b8d-45f9-91ad-da2d4e02668f,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75932PP,051071353458,75932-Men-2X-,75932-Men-2X-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,2X,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,269e4d11-30f0-4d11-88dc-41ac5a54f30b,Big & Tall Sizes
1431be95-5f06-4f04-955f-90e58338dee8,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75932PP,051071353427,75932-Men-2XT-,75932-Men-2XT-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,2XT,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,269e4d11-30f0-4d11-88dc-41ac5a54f30b,Big & Tall Sizes
4147f23c-2e17-4419-aa53-85ad01a5f92e,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75932PP,51071353465,75932-Men-3X-,75932-Men-3X-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,3X,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,269e4d11-30f0-4d11-88dc-41ac5a54f30b,Big & Tall Sizes
c16922e4-0851-4464-98e5-c0c43e92faa6,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75932PP,051071353434,75932-Men-3XT-,75932-Men-3XT-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,3XT,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,269e4d11-30f0-4d11-88dc-41ac5a54f30b,Big & Tall Sizes
1c8c72e2-85c9-4d95-816f-ceb3091e9e87,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75932PP,51071353472,75932-Men-4X-,75932-Men-4X-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,4X,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,269e4d11-30f0-4d11-88dc-41ac5a54f30b,Big & Tall Sizes
b023bfc4-7f87-4fab-8566-8cd353358d0e,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75932PP,83622473476,75932-Men-4XT-,75932-Men-4XT-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,4XT,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,269e4d11-30f0-4d11-88dc-41ac5a54f30b,Big & Tall Sizes
776c10e2-711b-434a-98e5-5f1e2cf643b6,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75932PP,051071353403,75932-Men-LT-,75932-Men-LT-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,LT,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,269e4d11-30f0-4d11-88dc-41ac5a54f30b,Big & Tall Sizes
9dca41e3-4b77-4a7a-95ff-90242e964134,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75932PP,51071539388,75932-Men-MT-,75932-Men-MT-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,MT,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,269e4d11-30f0-4d11-88dc-41ac5a54f30b,Big & Tall Sizes
64a50fff-8f2c-4c70-bbd1-a54d4b730721,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75932PP,51071353441,75932-Men-1X-,75932-Men-1X-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,1X,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,269e4d11-30f0-4d11-88dc-41ac5a54f30b,Big & Tall Sizes
b7bbc4d0-cb95-4df2-a98d-88da3422d04e,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75932PP,51071353410,75932-Men-XLT-,75932-Men-XLT-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,XLT,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,269e4d11-30f0-4d11-88dc-41ac5a54f30b,Big & Tall Sizes
3fe9ade5-136b-4166-b8ea-158617ababcb,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75951PP,051071353533,75951-Men-2X-,75951-Men-2X-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,2X,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,f0cc8e04-491c-491e-8cfd-31b579fcffc7,Big & Tall Sizes
2aa8a5c2-224b-465c-a0da-e11ab0b65523,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75951PP,051071353502,75951-Men-2XT-,75951-Men-2XT-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,2XT,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,f0cc8e04-491c-491e-8cfd-31b579fcffc7,Big & Tall Sizes
02cecf74-b6ee-48db-a29c-96179fc86fa2,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75951PP,51071353540,75951-Men-3X-,75951-Men-3X-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,3X,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,f0cc8e04-491c-491e-8cfd-31b579fcffc7,Big & Tall Sizes
71c0fb11-1e10-463f-89bd-4bbfed7140ea,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75951PP,51071353519,75951-Men-3XT-,75951-Men-3XT-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,3XT,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,f0cc8e04-491c-491e-8cfd-31b579fcffc7,Big & Tall Sizes
77eb62d1-549e-4eb7-abb7-732d7d5e264c,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75951PP,051071353557,75951-Men-4X-,75951-Men-4X-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,4X,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,f0cc8e04-491c-491e-8cfd-31b579fcffc7,Big & Tall Sizes
3e3e1690-70be-424e-8fb5-e4ec46b3e97e,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75951PP,51071353489,75951-Men-LT-,75951-Men-LT-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,LT,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,f0cc8e04-491c-491e-8cfd-31b579fcffc7,Big & Tall Sizes
79ea05ef-e799-4adb-846a-7dc99fb2a701,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75951PP,051071539395,75951-Men-MT-,75951-Men-MT-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,MT,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,f0cc8e04-491c-491e-8cfd-31b579fcffc7,Big & Tall Sizes
8a9cbd1b-18f4-47db-9f21-9aa47bfc6800,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75951PP,51071353526,75951-Men-1X-,75951-Men-1X-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,1X,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,f0cc8e04-491c-491e-8cfd-31b579fcffc7,Big & Tall Sizes
1d0c190c-6be6-4a15-a69b-b4fd566f9bcd,Sport Western Snap Shirt - Long Sleeves (Big & Tall Sizes) - 75951PP,51071353496,75951-Men-XLT-,75951-Men-XLT-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,XLT,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,14.5,0.0,,"Kontoor Brands, Inc.",,True,True,f0cc8e04-491c-491e-8cfd-31b579fcffc7,Big & Tall Sizes
4a7dee7b-f921-4b0f-be02-245422e9bc4a,Sport Western Snap Shirt - Short Sleeves (Regular Sizes) - 76204PP,51071245340,76204-Men-S-,76204-Men-S-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,S,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,12.5,0.0,,"Kontoor Brands, Inc.",,True,True,f9318ac3-6fdd-40fe-826e-9e088d6c39f6,Regular Sizes
e50092cd-34e3-4106-bc0d-b42a90bc7542,Sport Western Snap Shirt - Short Sleeves (Regular Sizes) - 76204PP,51071245371,76204-Men-XL-,76204-Men-XL-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,XL,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,12.5,0.0,,"Kontoor Brands, Inc.",,True,True,f9318ac3-6fdd-40fe-826e-9e088d6c39f6,Regular Sizes
954274b8-c8f7-4123-b720-b96cab97b018,Sport Western Snap Shirt - Short Sleeves (Regular Sizes) - 76204PP,051071639873,76204-Men-XXL-,76204-Men-XXL-,,Apparel - Western Woven Shirts,Color,VARIOUS,Size,XXL,,,,,95f3fa5b-4ab0-452f-982a-026f9a738fa5,12.5,0.0,,"Kontoor Brands, Inc.",,True,True,f9318ac3-6fdd-40fe-826e-9e088d6c39f6,Regular Sizes
6c958540-02f0-4d98-822e-44035f261ccf,Girls Trouser Ivory (G-WMA-G5F9516-DAR-16),,G-WMA-G5F9516-DAR-16,G-WMA-G5F9516-DAR-16,,Apparel - Jeans,Color,Dark Vintage,Size,16,,,,,,0.0,59.95,Rock & Roll Denim,Westmoor Manufacturing,,True,False,4fbfe251-fd1c-418f-8a1c-e85698594375,G-WMA-G5F9516-DAR-16
3a22a9fe-bd95-4225-b2a8-3e74317f1188,Girls Trouser Ivory (G-WMA-G5F9516-DAR-16),,G-WMA-G5F9516-DAR-12,G-WMA-G5F9516-DAR-12,,Apparel - Jeans,Color,Dark Vintage,Size,12,,,,,,0.0,59.95,Rock & Roll Denim,Westmoor Manufacturing,,True,False,4fbfe251-fd1c-418f-8a1c-e85698594375,G-WMA-G5F9516-DAR-16
91c0d68b-90c8-49f8-918c-7c9513bd307f,Ref Boys Bootcut Jeans (B-WMA-BB-3482-DAR-14),,B-WMA-BB-3482-DAR-14,B-WMA-BB-3482-DAR-14,,Apparel - Jeans,Color,Dark Vintage,Size,14,,,,,,0.0,59.95,Rock & Roll Denim,Westmoor Manufacturing,,True,False,935c22af-68bf-4ebd-b86d-5fad05ee6f7e,B-WMA-BB-3482-DAR-14
8c5c83a3-68ea-4c25-80b4-fd021d4ea133,Ref Boys Bootcut Jeans (B-WMA-BB-3482-DAR-14),,B-WMA-BB-3482-DAR-7,B-WMA-BB-3482-DAR-7,,Apparel - Jeans,Color,Dark Vintage,Size,7,,,,,,0.0,59.95,Rock & Roll Denim,Westmoor Manufacturing,,True,False,935c22af-68bf-4ebd-b86d-5fad05ee6f7e,B-WMA-BB-3482-DAR-14
d56081b0-5748-469e-8ed6-ac973ec3ae65,Girls Trouser Jeans (G-WMA-G5F3715-DAR-6),,G-WMA-G5F3715-DAR-6,G-WMA-G5F3715-DAR-6,,Apparel - Jeans,Color,Dark Wash,Size,6,,,,,,0.0,33.97,Rock & Roll Denim,Westmoor Manufacturing,,True,False,6e6b4d4c-82ce-492f-9e99-1cb6908e8513,G-WMA-G5F3715-DAR-6
ca5b3e07-0012-42a4-8e68-8b83e4e15811,Girls Trouser Jeans (G-WMA-G5F3715-DAR-6),,G-WMA-G5F3715-DAR-4,G-WMA-G5F3715-DAR-4,,Apparel - Jeans,Color,Dark Wash,Size,4,,,,,,0.0,33.97,Rock & Roll Denim,Westmoor Manufacturing,,True,False,6e6b4d4c-82ce-492f-9e99-1cb6908e8513,G-WMA-G5F3715-DAR-6
d69caa3f-e98d-4c77-a6f9-45032cbb4efa,Ariat B4 Boys Relaxed Fit Jeans (B-ARI-10053551-NA-7-R),,B-ARI-10053551-NA-7-R,B-ARI-10053551-NA-7-R,,Apparel - Jeans,Color,NA,Length,R,Size,7,,,,0.0,41.97,Ariat,,,True,False,869db523-bd8f-46ed-88df-8ee5c2e18de0,B-ARI-10053551-NA-7-R
20c508e8-8d7f-4504-9563-d84659597d64,Ariat B4 Boys Relaxed Fit Jeans (B-ARI-10053551-NA-7-R),,B-ARI-10053551-DAK-14-R,B-ARI-10053551-DAK-14-R,,Apparel - Jeans,Color,Dakota,Length,R,Size,14,,,,0.0,41.97,Ariat,,,True,False,869db523-bd8f-46ed-88df-8ee5c2e18de0,B-ARI-10053551-NA-7-R
3d00ff9c-0b39-4e48-9e0c-253d9423c8f7,Ariat Liquid Stamp Flag Hood (B-ARI-10062462-BRI-XS),,B-ARI-10062462-BRI-XS,B-ARI-10062462-BRI-XS,,,Color,Brick Red,Size,XS,,,,,,0.0,39.95,Ariat,,,True,False,5e355b39-7b85-4484-9439-03864ce94a5c,B-ARI-10062462-BRI-XS
710572ef-2a46-4584-aff4-59712903bfdf,Ariat Liquid Stamp Flag Hood (B-ARI-10062462-BRI-XS),,B-ARI-10062462-BRI-M/10-12,B-ARI-10062462-BRI-M/10-12,,,Color,Brick Red,Size,M/10-12,,,,,,0.0,39.95,Ariat,,,True,False,5e355b39-7b85-4484-9439-03864ce94a5c,B-ARI-10062462-BRI-XS
84f1f630-8021-4eb9-82da-562120495630,Ariat Sponsor Patriot Hood (B-ARI-10062465-CHA-XS),,B-ARI-10062465-CHA-XS,B-ARI-10062465-CHA-XS,,,Color,Charcoal Heather,Size,XS,,,,,,0.0,39.95,Ariat,,,True,False,1696fe09-528c-4a93-8d6c-a21fa28095b1,B-ARI-10062465-CHA-XS
9b57aaf0-136d-41d2-b61d-cb9456348ff8,Ariat Sponsor Patriot Hood (B-ARI-10062465-CHA-XS),,B-ARI-10062465-CHA-XS/7,B-ARI-10062465-CHA-XS/7,,,Color,Charcoal Heather,Size,XS/7,,,,,,0.0,39.95,Ariat,,,True,False,1696fe09-528c-4a93-8d6c-a21fa28095b1,B-ARI-10062465-CHA-XS
0c259733-b063-4c4a-8584-7e213354e5eb,Ariat Sponsor Patriot Hood (B-ARI-10062465-CHA-XS),,B-ARI-10062465-CHA,B-ARI-10062465-CHA,,,Color,Charcoal Heather,Size,NA,,,,,,0.0,39.95,Ariat,,,True,False,1696fe09-528c-4a93-8d6c-a21fa28095b1,B-ARI-10062465-CHA-XS
9c8240e6-027d-49ee-b35d-972925a90247,Ariat Sponsor Patriot Hood (B-ARI-10062465-CHA-XS),,B-ARI-10062465-CHA-S,B-ARI-10062465-CHA-S,,,Color,Charcoal Heather,Size,S,,,,,,0.0,39.95,Ariat,,,True,False,1696fe09-528c-4a93-8d6c-a21fa28095b1,B-ARI-10062465-CHA-XS
1d15c226-38cd-499b-9867-76effd97a923,Ariat Sponsor Patriot Hood (B-ARI-10062465-CHA-XS),,B-ARI-10062465-CHA-XL,B-ARI-10062465-CHA-XL,,,Color,Charcoal Heather,Size,XL,,,,,,0.0,39.95,Ariat,,,True,False,1696fe09-528c-4a93-8d6c-a21fa28095b1,B-ARI-10062465-CHA-XS
8f1023d5-1677-4503-80cf-df1ee4ab8ae7,Boys LS 2Pkt Snap (B-WMA-PBN2S07512-BLA-XS),,B-WMA-PBN2S07512-BLA-XS,B-WMA-PBN2S07512-BLA-XS,,,Color,Black,Size,XS,,,,,,0.0,44.95,Panhandle Slim,Westmoor Manufacturing,,True,False,26347439-5be3-406e-b4cf-076d59eaa107,B-WMA-PBN2S07512-BLA-XS
6c9ca7c0-903c-4113-9008-c23680428a99,Boys LS 2Pkt Snap (B-WMA-PBN2S07512-BLA-XS),,B-WMA-PBN2S07512-BLA-S,B-WMA-PBN2S07512-BLA-S,,,Color,Black,Size,S,,,,,,0.0,44.95,Panhandle Slim,Westmoor Manufacturing,,True,False,26347439-5be3-406e-b4cf-076d59eaa107,B-WMA-PBN2S07512-BLA-XS
b98b64cb-fff4-4b19-bb35-aeffb6c77269,Boys LS 2Pkt Snap (B-WMA-PBN2S07512-BLA-XS),,B-WMA-PBN2S07512-BLA-L,B-WMA-PBN2S07512-BLA-L,,,Color,Black,Size,L,,,,,,0.0,44.95,Panhandle Slim,Westmoor Manufacturing,,True,False,26347439-5be3-406e-b4cf-076d59eaa107,B-WMA-PBN2S07512-BLA-XS
190cee7d-deb6-4261-aa1c-0add9ce056a8,Boys LS 2Pkt Snap (B-WMA-PBN2S07512-BLA-XS),,B-WMA-PBN2S07512-BLA-XL,B-WMA-PBN2S07512-BLA-XL,,,Color,Black,Size,XL,,,,,,0.0,44.95,Panhandle Slim,Westmoor Manufacturing,,True,False,26347439-5be3-406e-b4cf-076d59eaa107,B-WMA-PBN2S07512-BLA-XS
6516efbc-787c-4d84-82d4-2d5d17dbdd05,Boys LS 2Pkt Snap (B-WMA-PBN2S07512-BLA-XS),,B-WMA-PBN2S07512-BLA-XXL,B-WMA-PBN2S07512-BLA-XXL,,,Color,Black,Size,XXL,,,,,,0.0,44.95,Panhandle Slim,Westmoor Manufacturing,,True,False,26347439-5be3-406e-b4cf-076d59eaa107,B-WMA-PBN2S07512-BLA-XS
f1e3e7cf-0e63-4c16-9501-7317a4e7c7da,Boys LS 2PK Thunderbird Border (B-WMA-SBN2S03208-NAT-S),,B-WMA-SBN2S03208-NAT-S,B-WMA-SBN2S03208-NAT-S,,,Color,Natural,Size,S,,,,,,0.0,38.95,Panhandle Slim,Westmoor Manufacturing,,True,False,6e0e0641-b6dc-4cb8-8f66-ecc523919483,B-WMA-SBN2S03208-NAT-S
2356dd1f-d85f-4f58-8c10-f5eb26bb1473,Boys LS 2PK Thunderbird Border (B-WMA-SBN2S03208-NAT-S),,B-GEN-SBN2S03208-NAT-L,B-GEN-SBN2S03208-NAT-L,,,Color,Natural,Size,L,,,,,,0.0,38.95,Panhandle Slim,Westmoor Manufacturing,,True,False,6e0e0641-b6dc-4cb8-8f66-ecc523919483,B-WMA-SBN2S03208-NAT-S
b82ab48d-6e79-4713-8d07-a17c4bdb7fff,Wrangler Shirt (B-KON-112374918-XL),,B-KON-112374918-XL,B-KON-112374918-XL,,,Size,XL,,,,,,,,0.0,39.95,Wrangler,,,True,False,0559ed75-ed43-4ddf-b4d0-dd792fbe7da1,B-KON-112374918-XL
479722da-d732-4ae6-a656-c8487342621e,Wrangler Shirt (B-KON-112374918-XL),,B-KON-112374918-XXL,B-KON-112374918-XXL,,,Size,XXL,,,,,,,,0.0,39.95,Wrangler,,,True,False,0559ed75-ed43-4ddf-b4d0-dd792fbe7da1,B-KON-112374918-XL
ad531ac8-eb0a-46b0-8350-5d50dc724e88,Wrangler Baby Girl Denim Skirt (G-KON-112353067-DEN-2T),,G-KON-112353067-DEN-2T,G-KON-112353067-DEN-2T,,,Color,Denim,Size,2T,,,,,,0.0,24.95,Wrangler,,,True,False,457c601e-0825-47e9-a084-5c9ec0d957d9,G-KON-112353067-DEN-2T
5ed01108-9169-4a1f-a0df-31a34b1e66bc,Wrangler Baby Girl Denim Skirt (G-KON-112353067-DEN-2T),,G-KON-112353067-DEN-4T,G-KON-112353067-DEN-4T,,,Color,Denim,Size,4T,,,,,,0.0,24.95,Wrangler,,,True,False,457c601e-0825-47e9-a084-5c9ec0d957d9,G-KON-112353067-DEN-2T
40854bb4-02aa-4182-a004-5da37d67a141,Girls LS Snap (G-WMA-RGN2S05676-BLU-XS),,G-WMA-RGN2S05676-BLU-XS,G-WMA-RGN2S05676-BLU-XS,,,Color,Blue,Size,XS,,,,,,0.0,36.95,Panhandle Slim,Westmoor Manufacturing,,True,False,cf65974e-de7e-4ec4-b733-b52fc47faae8,G-WMA-RGN2S05676-BLU-XS
90c58a8e-4d9e-48d3-984b-4c054dd103fe,Girls LS Snap (G-WMA-RGN2S05676-BLU-XS),,G-WMA-RGN2S05676-BLU-S,G-WMA-RGN2S05676-BLU-S,,,Color,Blue,Size,S,,,,,,0.0,36.95,Panhandle Slim,Westmoor Manufacturing,,True,False,cf65974e-de7e-4ec4-b733-b52fc47faae8,G-WMA-RGN2S05676-BLU-XS
